total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
3600.0124018602073,'((-0.000029846635) + (0.243333533406 * (((2.267560720444 * x4) + (4.109585762024 * x5)) + ((4.109585762024 * x6) + (1.842026591301 * x4)))))',7.444719767209069e-11,4.2150374857108375e-10,435639741,409,6,58,12,256,paper,4,0,2995172877
3600.0109801478684,'((-0.000022748136) + ((-1.027465224266) * (((-0.973269820213) * x4) - ((0.973268806934 * x5) + (0.973268806934 * x6)))))',4.333813271133658e-10,1.067809507482309e-09,436232037,409,10,58,12,128,paper,4,0,4190266092
3600.009008139372,'(50.180156707764 + ((-0.100478090346) * ((((sin((3.140790939331 * x6)) - ((-1.112224459648) * x5)) / ((0.551169633865 * x4) - (0.721013903618 * x2))) - 1.869565010071) / ((((3.655743360519 * x4) / (5.735529899597 * x2)) ^ ((2.301062822342 * x4) / (5.735529899597 * x2))) / (((-128.227035522461) - ((-2.494190931320) * x2)) - ((-2.516355037689) * x6))))))',4.738984386137173,4.7389631271362305,168079866,409,15,58,12,128,paper,6,0,2204291346
3600.017663229257,'((-0.218605682254) + (0.152328446507 * ((exp(exp((((6.057951927185 * x5) / ((-2.958686828613) * x4)) / 3.073915481567))) * (7.598249435425 * x5)) + (6.593624114990 * x6))))',2.6523022250154757,2.6522908210754395,396045108,409,11,58,12,128,paper,4,0,3160032368
3600.0119552984834,'((-0.000012322464) + (0.203776195645 * (((((1.635781764984 * x6) + (1.635781764984 * x5)) + (1.635957956314 * x4)) + (((1.635781764984 * x6) + (1.635781764984 * x5)) + (1.638630032539 * x4))) + ((((0.010181307793 * x4) / (1.358513116837 * x5)) * (0.003744840622 * x5)) + (((1.635781764984 * x6) + (1.635781764984 * x5)) + (1.632725834846 * x4))))))',1.6522364461122062e-10,3.251600377840447e-10,185351203,409,7,58,12,128,paper,6,0,865305066
3600.010466404259,'(0.000041927487 + ((-0.707106769085) * ((((-1.414214015007) * x4) - (1.414213538170 * x6)) - (1.414213538170 * x5))))',2.4060167351873514e-09,2.147662048201937e-09,491095540,409,18,58,12,256,paper,4,0,1934392872
3600.0070455111563,'(0.000021919934 + (1.201184630394 * ((0.832511365414 * x4) - (((-0.832511544228) * x5) - (0.832511365414 * x6)))))',3.6848701298068466e-11,5.419333870548826e-10,499022390,409,3,58,12,128,paper,4,0,1859786275
3600.009276367724,'(0.000019392197 + (0.608852684498 * (((1.642432808876 * x4) - ((-1.642433524132) * x5)) - ((-1.642433524132) * x6))))',2.618057939596122e-10,7.306065197276723e-10,463577846,409,5,58,12,256,paper,4,0,369133708
3600.0161506049335,'(0.000019655967 + ((-0.425450921059) * (((-2.350447177887) * x5) + (((-2.350447893143) * x6) - (2.350445508957 * x4)))))',2.833043587712542e-10,5.579906536823387e-10,496400445,409,19,58,12,256,paper,4,0,2148995112
3600.017600722611,'((-0.000014887921) + ((-5.907694816589) * ((((-0.169270768762) * x6) + ((-0.169270768762) * x5)) + ((-0.169270768762) * x4))))',1.8621939992955967e-11,1.0718238518947487e-09,491901067,409,21,58,12,256,paper,4,0,784044718
3600.010650407523,'(0.096372134984 + ((-1.231329441071) * ((((-0.811775267124) * x6) + (((-0.728722035885) * x4) + (((-0.084946379066) * x4) + ((-0.812131583691) * x5)))) + (((((-0.084946379066) * x4) + sin((exp(((-0.184747546911) * x7)) - 2.066960334778))) + (((-1.107851982117) * x4) / ((-0.236888661981) * x6))) / ((-0.235293403268) * x6)))))',8.116073928046322e-06,8.094955774140544e-06,220667728,409,14,58,12,128,paper,6,0,3376120482
3600.016977801919,'(0.000096655247 + (0.253388971090 * (((((3.946498155594 * x6) - ((-3.946501970291) * x5)) - ((-2.400921583176) * x4)) - (((0.021232435480 * x4) * 0.023936092854) / ((1.940599203110 * x6) ^ 0.023936092854))) - ((-1.546025991440) * x4))))',2.291354098126568e-10,1.2725398512714037e-09,223639111,409,29,58,12,128,paper,6,0,1934709049
3600.009828660637,'(0.000052625441 + (1.438247919083 * (((0.695289731026 * x6) - ((-0.695290923119) * x4)) - ((-0.695290923119) * x5))))',2.713842132304948e-09,3.1472280337396796e-09,504334919,409,7,58,12,128,paper,4,0,865305066
3600.012582361698,'((-2.081327199936) + (0.375881195068 * ((((-2.453213930130) * (((-1.732756018639) * x7) + (exp((((((0.319707870483 * x1) ^ ((-0.300862908363) * x5)) ^ 2) ^ 2) / (cos((1.256306052208 * x7)) / (0.017586231232 * x5)))) - cos((8.128887176514 * x7))))) ^ sin(((-0.865499794483) * x1))) + ((2.713754415512 * x3) + (2.669571399689 * x2)))))',nan,12.44511890411377,238506339,409,19,58,12,128,paper,4,0,2148995112
3600.012001927942,'(0.039390850812 + ((-0.323577076197) * ((((((-3.082841157913) * x5) - (3.090446233749 * x4)) - ((3.095788002014 * x6) + (-0.121473595500))) - ((-0.050041422248) * ((3.095788002014 * x6) - (2.989184379578 * x6)))) - (((-0.050041422248) * ((3.095788002014 * x6) - (2.989312171936 * x6))) * (((-3.884868860245) * x5) / (2.718306303024 * x6))))))',2.153781944938796e-09,2.5089508248754555e-09,195653881,409,18,58,12,128,paper,6,0,1934392872
3600.0165999121964,'(0.000003968024 + (0.280695259571 * ((((-1.401455163956) * x6) - ((-3.562583208084) * x4)) + ((4.964036464691 * x6) - ((-3.562583208084) * x5)))))',1.9989382711305048e-10,5.860909535471137e-10,445876854,409,8,58,12,128,paper,4,0,404488628
3600.0120391882956,'(0.000040378600 + (1.152712106705 * (((0.867518961430 * x4) + (0.867518961430 * x6)) - ((-0.867519557476) * x5))))',2.091608208745814e-10,4.85732898347635e-10,491036672,409,23,58,12,256,paper,4,0,3356806661
3600.0190448723733,'((-0.000030514691) + ((-0.599283933640) * ((((-1.066806316376) * x6) + ((-1.668658018112) * x5)) - ((1.668657779694 * x4) - ((-0.601852118969) * x6)))))',4.916304145364304e-10,8.791363748095193e-10,428884247,409,8,58,12,256,paper,4,0,404488628
3600.01131304726,'((-0.000033580382) + (1.658190608025 * (((0.603066980839 * x5) - ((-0.603066980839) * x6)) + (0.603066980839 * x4))))',1.0547907362619034e-09,1.252468240231508e-09,489303085,409,11,58,12,256,paper,4,0,3160032368
3600.0104219913483,'((-0.000010021708) + (3.118618488312 * (((0.320654690266 * x5) - ((-0.320654869080) * x6)) - ((-0.320654869080) * x4))))',2.939642230010721e-10,3.572745987945325e-10,490280619,409,4,58,12,256,paper,4,0,3687649985
3600.014533612877,'((-0.000005025890) + ((-0.316378653049) * ((((-3.160770177841) * x6) - (3.160768985748 * x4)) - (3.160768985748 * x5))))',9.735120744282161e-11,3.8136052649129226e-10,495905925,409,14,58,12,128,paper,4,0,3376120482
3600.0127320364118,'(0.206273779273 + ((-0.226063832641) * (((((-4.422233104706) * x6) + (exp(sin(exp((((0.060256436467 * x6) / ((-0.455886006355) * x4)) * 3.771039009094)))) + ((-2.215146780014) * x5))) + ((-2.208352088928) * x5)) + (((((log((0.918192327023 * x4)) * ((-1.592051625252) * x6)) / ((-0.455886006355) * x6)) / ((-0.455886006355) * x6)) + ((-2.215146780014) * x4)) + ((-2.215146780014) * x4)))))',2.8143303315002538e-05,2.8154676328995265e-05,191448697,409,24,58,12,128,paper,6,0,2765379632
3600.0072224363685,'((-0.020162459463) + (0.504638612270 * ((1.980317473412 * x6) - (((((exp(3.568387031555) + sqrt(exp((cos(((-1.620571851730) * x2)) * ((-1.838895916939) * x0))))) - (0.693147182465 * x6)) / (10.904191017151 * x4)) - (1.981764435768 * x5)) - (1.983487606049 * x4)))))',4.176406471662707e-05,4.165960490354337e-05,282836879,409,19,58,12,128,paper,6,0,2148995112
