total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
3600.034240152687,'((-41.644210815430) + ((-0.133066609502) * (((3.632594347000 * x6) - ((-3.740563869476) * x7)) + ((-2.760489225388) * x0))))',0.5542387540604206,0.5542382597923279,12400517,california_housing,5,19952,8,128,paper,4,0,369133708
3600.050417739898,'((-42.211837768555) + ((-1.539872288704) * (sin(cos(log(((0.078305780888 * (2.148075819016 * x5)) * 0.693147182465)))) - ((0.229523152113 * x0) + (((-0.338110417128) * x7) - (0.341019958258 * x6))))))',0.4640145495002195,0.46401432156562805,7829209,california_housing,12,19952,8,128,paper,4,0,3269070126
3600.0741742774844,'(3.035709619522 + ((-1.966819763184) * sin((((((-1.360157966614) * x0) + ((-3.291503429413) * x5)) * sin((((((-3.062088012695) * x5) - ((-0.194755762815) * x1)) * exp(((-1.549836277962) * x5))) + exp((0.492498517036 / (exp((0.431780546904 * x0)) / ((-0.204687163234) * x2))))))) / ((-1.549836277962) * x5)))))',0.4911949228324974,0.49119487404823303,10003608,california_housing,3,19952,8,256,paper,4,0,1859786275
3600.079048689455,'((-0.533198952675) + (6.362099170685 * (((0.344071090221 * x0) + (0.009239743464 * x1)) / (((0.413741797209 * x5) - ((sin((0.414031565189 * x5)) / ((-0.556255161762) * x3)) + ((-0.055966861546) * x0))) - ((-0.176830902696) * x2)))))',0.5180940801972144,0.518094003200531,8577675,california_housing,8,19952,8,256,paper,4,0,404488628
3600.065498329699,'((-1.084018230438) + (2.497609138489 * ((sqrt((0.533011257648 * x2)) ^ (cos((0.824432611465 * x5)) + ((-0.293404549360) * x5))) + (0.197284907103 * x0))))',0.5517847976076227,0.5517843961715698,3922875,california_housing,15,19952,8,128,paper,6,0,2204291346
3600.096819791943,'(5.513036251068 + ((-4.733201503754) * (((((0.155887573957 * x5) * 0.317275553942) ^ (0.155887573957 * x0)) ^ (0.047896087170 * x0)) ^ (2.053530454636 / (((0.579604864120 * x5) * 0.317275553942) * ((0.971881926060 * x2) ^ 0.640745937824))))))',0.5428751621287948,0.5428747534751892,1474569,california_housing,23,19952,8,128,paper,6,0,3356806661
3600.0580663233995,'(0.869328558445 + (0.893640458584 * (((0.500085413456 * x0) + cos((0.707106769085 * x5))) + (log((exp(((-2.310209989548) / ((-3.845739364624) * x2))) ^ (0.146809697151 * x1))) - (sqrt(sqrt(((((((-1.201442718506) * x0) * ((-0.229246512055) * x0)) / (0.366396725178 * x6)) + sin((0.579016089439 * x0))) / exp(cos((0.366396725178 * x6)))))) ^ 2)))))',0.5029850867252388,0.5029851198196411,3782838,california_housing,10,19952,8,256,paper,4,0,4190266092
3600.0616073422134,'(4.310597419739 + ((-0.851978778839) * (((((0.776276051998 * x1) + (7.227385520935 * x0)) / ((0.807360053062 * x7) + (2.302585124969 * x0))) + exp(sqrt(sin(exp((sin(((0.802625834942 * x7) + 2.381984233856)) ^ 2)))))) + (cos(((1.006357789040 * x0) / (1.080277562141 * x5))) + cos(((0.997939229012 * x0) / (1.772453904152 * x5)))))))',0.4502631828238046,0.450263112783432,3031932,california_housing,25,19952,8,128,paper,6,0,1728356533
3600.05605635792,'((-2.211183309555) + (0.000591345597 * (((((0.366860210896 * x7) - ((-0.704600095749) * x6)) * sin((0.088471770287 * x7))) * (((0.318309873343 * x7) - ((-0.718350052834) * x6)) * ((0.318309873343 * x7) / (6.283185482025 * x5)))) * ((sin((1.498984813690 * x7)) - (1.277090191841 * x0)) - (3.727927207947 * x5)))))',0.4220562926270935,0.42205625772476196,3455787,california_housing,11,19952,8,128,paper,6,0,3160032368
3600.093602858484,'((-2.264559745789) + (3.148878812790 * ((((0.607290029526 * x0) - (((-0.012135028839) * x7) ^ (((3.616808891296 * x1) / ((0.590248644352 ^ ((-1.939399480820) * x2)) / (1.770040869713 * x1))) * ((-0.012135028839) * x0)))) / (1.542098522186 * x5)) + sin(sqrt((1.772453904152 * x6))))))',0.5098163264632934,0.5098163485527039,3303731,california_housing,3,19952,8,128,paper,6,0,1859786275
