total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,mse_val,var_y_val
3600.0066724158823,'(4.488566875458 + (5302.728027343750 * (sqrt(exp(exp(cos(sin(exp((sin(((-0.163340792060) * x5)) - 0.213647723198))))))) / ((2.476006507874 * x2) - ((((-1.135849356651) * x0) - (((-0.858696103096) * x6) / (((exp(((-0.460631906986) * log((0.156843557954 * x2)))) / ((-0.425261497498) * x1)) / cos((0.710888624191 * x5))) ^ 2))) - (0.156843557954 * x3))))))',6.308770660005607,6.308773040771484,216913190,9,15,384,7,128,paper,4,0,2204291346,21.512207109288745,65.60082840236686
3600.0062056072056,'((-1.082550764084) + ((-0.436879038811) * log((((log(((0.707356035709 * x3) / (8.503414154053 * x5))) / 4.075262069702) ^ 2) ^ (sin((0.566268503666 * x5)) - (sqrt((0.644086360931 * x2)) + ((-0.382556319237) * x5)))))))',7.3290182367399614,7.104541778564453,186093432,9,10,384,7,128,paper,4,0,4190266092,15.790818659881648,81.26520710059171
3600.006351042539,'((-31.328632354736) + (3.020610332489 * (((((0.006826657336 * x3) / (((0.116435281932 * x2) - sin((2.926060438156 * x5))) - ((1.336367487907 * x6) - sin(((7.790069580078 * x1) + ((2.135264396667 * x2) ^ 2)))))) + (0.655178904533 * x5)) + ((cos(((-0.542921423912) * x5)) + (cos((0.011703330092 * x3)) ^ 2)) ^ 2)) / log((0.006826657336 * x3)))))',5.970879734671599,5.970823764801025,227909971,9,0,384,7,128,paper,4,0,3324115916,8.619051259365708,44.4359693877551
3600.006584621966,'((-4.009582519531) + (0.129390791059 * sqrt(((((((0.320729672909 * x1) ^ ((-0.661174595356) * x5)) + ((0.206745222211 * x4) + ((-0.812068879604) * x5))) ^ 2) ^ 2) / (((0.087377965450 * x3) + ((sqrt((0.585743308067 * x0)) + (cos(((-1.384124040604) * x5)) - cos((0.545951008797 * x5)))) ^ 2)) + ((-4.295539855957) * x4))))))',6.7839530457490165,6.7839531898498535,189538814,9,20,384,7,128,paper,4,0,1592565386,5.00609122684166,57.465917159763315
3600.0057380497456,'(2.265770196915 + (1196.412231445312 * ((((cos(sin((0.711412310600 * x5))) - ((-0.779342830181) * x0)) * (1.315949201584 / (0.867559492588 * x0))) ^ (0.226995974779 * x5)) / ((0.270162940025 * x3) + (((1.568607687950 * x5) - (((-0.440770328045) * x0) - (1.871604561806 * x2))) + exp((log((0.032611355186 * x1)) ^ 2)))))))',7.21853991655032,7.218545436859131,183409846,9,26,384,7,128,paper,4,0,3533734220,,53.533017751479285
3600.006905350834,'(2.956855297089 + ((-57.356613159180) * ((((sqrt(exp(sin((2.223891496658 * x5)))) - sin(((-0.486752748489) * x5))) + (0.292809039354 * x5)) ^ 2) / (((((1.910150885582 * x0) + ((((-7.256389617920) * x0) / (2.718281745911 * x6)) - (36.251819610596 * x6))) - (36.527954101562 * x6)) - (0.353606522083 * x3)) - (4.200048923492 * x2)))))',6.457328920863681,6.457328796386719,258331817,9,25,384,7,128,paper,4,0,1728356533,7.697430889363229,45.5971597633136
3600.0057309120893,'(1.129543304443 + (15.207739830017 * ((((((-1.043315052986) * x5) ^ 2) * sqrt(sqrt((sqrt((0.707106769085 ^ ((-0.012550748885) * x2))) ^ ((0.693147182465 * x6) * cos(((-1.420694231987) * x5))))))) + (exp(((0.596344709396 * x4) ^ (0.009282827377 * x5))) * (0.693147182465 * x6))) * (((0.009282827377 * x5) ^ ((0.021422998980 * x5) ^ 2)) / ((2.302585124969 * x5) + (0.584830820560 * x3))))))',6.729296151780088,6.729297161102295,93901583,9,8,384,7,128,paper,4,0,404488628,,102.83325443786981
3600.0053383708,'(1.943684935570 + (2359.052490234375 * (cos(log((3.144943237305 - cos(sqrt((1.290760517120 * x5)))))) / ((0.007292027585 * x3) - cos((1.422683358192 * x5))))))',7.780930840882906,7.780924320220947,381448832,9,1,384,7,128,paper,4,0,2811363264,4.774619848739815,43.733112244897946
3600.005362290889,'(0.086987778544 + (7.548962593079 * sqrt((((sqrt(exp(log((((4.925910472870 * x1) / (0.707106769085 * x6)) - ((-2.899654626846) * x6))))) + ((-0.229946553707) * x5)) * ((sin(((-0.527638077736) * x5)) - ((-0.212978646159) * x5)) ^ 2)) / (((0.236899435520 * x3) / (((0.444285035133 * x5) / ((-0.471889883280) * x2)) - cos(sqrt(((0.320998907089 * x1) ^ ((-4.082506656647) * x0)))))) - ((-0.418807715178) * x2))))))',6.679945771813363,6.679944515228272,164372466,9,6,384,7,128,paper,4,0,2995172877,7.036546735955356,60.70882653061225
3600.006137788296,'(7.688433647156 + ((-0.036377169192) * (((53.471782684326 * x3) - (((((2.179819345474 * x3) * ((-2.250679016113) * x4)) / ((-2.554222345352) * x6)) + (((0.921421945095 * x3) ^ 2) / 58.942932128906)) - (((0.870479643345 * x5) - (sin(((-0.654118776321) * x5)) + cos((((-0.115674570203) * x5) * ((-1.803990960121) * x5))))) ^ 3.152106761932))) / (((-0.271668523550) * x3) - (4.868007183075 * x2)))))',6.8069921932011,6.806983947753906,153758782,9,28,384,7,128,paper,4,0,1904449481,1.7652228709097098,39.72082840236687
