total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse
600.1535946012009,'x4 + x5 + x6 - x7/square(0.369**x8 + x0 + x9)',3.881612048481258e-12,376320,409,29,58,12,512,paper,4,0,1934709049,1.9268742157407814e-10
600.3744699109811,'x2 + x3 + (-x2**(3/2)/x6 - x2 + 2*x5 + sqrt(x6))/log((x2*x4/x7 + x2)/sqrt(x5))',79.56163196086464,115712,409,0,58,12,1024,paper,4,0,3324115916,79.56163024902344
600.5128757581115,'x4 + x5 + x6',4.178242587653359e-28,901120,409,1,58,12,1024,paper,4,0,2811363264,1.4050124952369458e-10
601.0260000450071,'x4 + x5 + x6',4.178242587653359e-28,471040,409,2,58,12,1024,paper,4,0,1884968544,1.00358034382797e-10
600.1264131150674,'x4 + x5 + x6',4.317517340575137e-28,714752,409,3,58,12,1024,paper,4,0,1859786275,1.0437235797855493e-10
600.610305741895,'x4 + x5 + x6',3.760418328888023e-28,731136,409,4,58,12,1024,paper,4,0,3687649985,1.0437235797855493e-10
600.6857670568861,'x4 + x5 + x6 + (x0 + sin(x5 - 0.986))/(x6*x9 + x6 - 0.0594)',1.364488246216298e-12,632832,409,5,58,12,1024,paper,4,0,369133708,1.7663014106883423e-10
601.0516947540455,'x4 + x5 + x6 + 1/((-x10 + x9)*(x4 - x6 - cos(x6)/x7))',5.52853845264378e-12,579584,409,6,58,12,1024,paper,4,0,2995172877,9.634371078703907e-11
600.1349100640509,'x4 + x5 + x6 + 9.43e-7',8.892489796431351e-13,498688,409,7,58,12,1024,paper,4,0,865305066,1.0437235797855493e-10
600.7878306859639,'x1 + x2 + x3 + ((x7*exp(-x1)*exp(square(x5/sqrt(x3))/sqrt(x4)))**(1/4) + x7*exp(x1)/x3)**(1/4)',51.5517002018088,157696,409,8,58,12,1024,paper,4,0,404488628,51.5517578125
600.8241914550308,'x4 + x5 + x6 - 3.37/(x10 + x5 + square(2*x5) - 3.55 + square(square(x3))/(-x6 + x7))',1.966358539556576e-11,565248,409,9,58,12,1024,paper,4,0,2261209995,9.634371078703907e-11
600.7547727620695,'x4 + x5 + x6 + (x4 - 1.16)/(x8*(x1*x4 + x3))',1.7284091003420612e-11,622592,409,10,58,12,1024,paper,4,0,4190266092,8.430074693865919e-11
601.004990613088,'x4 + x5 + x6 + square((x1*x6)**(-0.984))',4.512203640397568e-11,651264,409,11,58,12,1024,paper,4,0,3160032368,1.565585300289385e-10
769.1057782021817,'x4 + x5 + x6 - cos(x10)/(-square(x1*x3) - 0.464 + square(x1*x4*x5)/(-x10 + square(x1*x3)))',2.4070397212206757e-11,105472,409,12,58,12,1024,paper,4,0,3269070126,1.445155661805586e-10
600.4098225410562,'x4 + x5 + x6',4.317517340575137e-28,619520,409,13,58,12,1024,paper,4,0,3081541439,1.0437235797855493e-10
600.1221084068529,'x4 + x5 + x6',4.317517340575137e-28,626688,409,14,58,12,1024,paper,4,0,3376120482,1.2444396901845067e-10
600.4283448169008,'x4 + x5 + x6',4.178242587653359e-28,675840,409,15,58,12,1024,paper,4,0,2204291346,1.0437235797855493e-10
600.4115343771409,'x4 + x5 + x6',4.317517340575137e-28,802816,409,16,58,12,1024,paper,4,0,550243861,1.00358034382797e-10
600.7527834801003,'x1 + x2 + x3 - x3/(2*x2 - x5 + cos(x10) - 0.163) + (x4**cos(x2 + 2*x5))**cos(x10)',40.92270175300908,241664,409,17,58,12,1024,paper,4,0,3606691181,40.92207717895508
600.1578764789738,'x4 + x5 + x6 - x7/(x5*x8*log(x8))',2.9376565279625376e-11,548864,409,18,58,12,1024,paper,4,0,1934392872,1.6458717722045435e-10
773.0538564589806,'x1 + x2 + x3 + log(2*x7 + 0.029)**((x7 + ((x4 + x7 + 0.029)**(sqrt(x7)))**sin(x1))**(sin(x5)/4))',27.104299969282017,159744,409,19,58,12,1024,paper,4,0,2148995112,27.098363876342773
600.4559301359113,'x4 + x5 + x6',3.760418328888023e-28,598016,409,20,58,12,1024,paper,4,0,1592565386,8.831507053441712e-11
600.5506546900142,'x4 + x5 + x6',4.317517340575137e-28,807936,409,21,58,12,1024,paper,4,0,784044718,8.430074693865919e-11
600.4964364420157,'x4 + x5 + x6 - (x3 - (x11 + x2*x5)/x3)/(x3*x4*x6**2)',2.2055436087771112e-11,450560,409,22,58,12,1024,paper,4,0,3980425317,8.430074693865919e-11
600.057623121189,'x4 + x5 + x6 + sin(sin(log(x0)*cos(log(x2))/((-x10 + x11 + x5 + x6)*log(x4))))',2.5859908720125867e-11,479232,409,23,58,12,1024,paper,4,0,3356806661,8.430074693865919e-11
601.6680509829894,'x2 + x3 - sqrt(x7) + (sqrt(x7)*exp(sqrt(-x2 + 3*sqrt(x5) + x5 + x6 + sqrt(x7))))**(1/4)',85.12071308942616,249856,409,24,58,12,1024,paper,4,0,2765379632,85.12063598632812
600.4594133300707,'x4 + x5 + x6',4.317517340575137e-28,829440,409,25,58,12,1024,paper,4,0,1728356533,1.2042963848379884e-10
600.5400046480354,'x2 + x3 + sqrt(square(x7)*sin(0.779**(0.779**(x7*cos(x1))))**(0.801**x4)) + x7/(x1*(x3 + x4 + x6))',0.0009816025933407561,306176,409,26,58,12,1024,paper,4,0,3533734220,0.0009821573039516807
600.46980304108,'x1/(x11*x8) + x4 + x5 + x6',6.912307094794696e-17,646144,409,27,58,12,1024,paper,4,0,2342600226,1.0437235797855493e-10
601.0255515580066,'x4 + x5 + x6 - x7/((-2.92*x5 + x7 + square(x6 + (-x9 - 11.4)/(x4*x7)))*square(x4))',4.3595796583755776e-11,415744,409,28,58,12,1024,paper,4,0,1904449481,1.4050124952369458e-10
600.6054432040546,'x4 + x5 + x6',4.317517340575137e-28,738304,409,29,58,12,1024,paper,4,0,1934709049,1.4050124952369458e-10
600.8301682339516,'x1 + x2 + x3 + (x1 + sqrt(x5) - 10.1)*(x1 + sqrt(x5) + sin(x4) + cos(x3) - 14.1)',232.3857623332246,145408,409,0,58,12,2048,paper,4,0,3324115916,232.22425842285156
600.4599954998121,'x4 + x5 + x6',4.178242587653359e-28,1067008,409,1,58,12,2048,paper,4,0,2811363264,1.0437235797855493e-10
600.2158989759628,'x4 + x5 + x6',4.178242587653359e-28,1298432,409,2,58,12,2048,paper,4,0,1884968544,1.00358034382797e-10
600.6591988110449,'-x2/(2*x3*x4**2*(-2*x3 + x5)) + x4 + x5 + x6',3.301065949214153e-11,755712,409,3,58,12,2048,paper,4,0,1859786275,8.430074693865919e-11
600.6940674129874,'x4 + x5 + x6',3.760418328888023e-28,1107968,409,4,58,12,2048,paper,4,0,3687649985,1.0437235797855493e-10
601.9977183530573,'x4 + x5 + x6 + sqrt(x4)/(x11*x5**(3/2)*sin(sqrt(x5 + x6)))',7.005570505152035e-12,657408,409,5,58,12,2048,paper,4,0,369133708,7.22577830902793e-11
600.7345764008351,'x4 + x5 + x6',4.317517340575137e-28,1093632,409,6,58,12,2048,paper,4,0,2995172877,1.0437235797855493e-10
600.0162667280529,'x4 + x5 + x6',4.317517340575137e-28,389120,409,7,58,12,2048,paper,4,0,865305066,1.8064445772569826e-10
600.8803045300301,'x4 + x5 + x6 - 2.54/(-x10 - x11*x4 - x11 + square(square(sqrt(x7))*log(x4)))',1.3322375782724493e-11,907264,409,8,58,12,2048,paper,4,0,404488628,1.2444396901845067e-10
600.5497953970917,'x4 + x5 + x6',4.317517340575137e-28,1155072,409,9,58,12,2048,paper,4,0,2261209995,1.0437235797855493e-10
698.5652345127892,'x1 + x2 + x3 + (x1**(sqrt(x5))/(x5*x6) + (x5**(x1/2) + exp(sqrt(x5)))/(x0**(1/4)*x1))/x9',53.999885143638195,272384,409,10,58,12,2048,paper,4,0,4190266092,53.99989700317383
600.370063261129,'x4 + x5 + x6',4.317517340575137e-28,1196032,409,11,58,12,2048,paper,4,0,3160032368,1.00358034382797e-10
600.8919908439275,'x4 + x5 + x6',4.178242587653359e-28,1093632,409,12,58,12,2048,paper,4,0,3269070126,1.3648693286683056e-10
600.1067340190057,'x4 + x5 + x6',4.317517340575137e-28,1181696,409,13,58,12,2048,paper,4,0,3081541439,1.0437235797855493e-10
600.7340687769465,'x4 + x5 + x6',4.317517340575137e-28,1120256,409,14,58,12,2048,paper,4,0,3376120482,1.2444396901845067e-10
600.7833483240101,'x4 + x5 + x6',4.178242587653359e-28,1097728,409,15,58,12,2048,paper,4,0,2204291346,1.0437235797855493e-10
600.5274421509821,'x4 + x5 + x6',4.317517340575137e-28,1331200,409,16,58,12,2048,paper,4,0,550243861,1.00358034382797e-10
600.5084511791356,'x4 + x5 + x6',4.317517340575137e-28,788480,409,17,58,12,2048,paper,4,0,3606691181,1.0437235797855493e-10
601.9509709710255,'x4 + x5 + x6 - cos(x11)/(x8*(x3 + x4 - x5 + sqrt(x0 + x6)))',6.427527852390689e-12,796672,409,18,58,12,2048,paper,4,0,1934392872,1.2444396901845067e-10
600.0212067940738,'x4 + x5 + x6',3.6211435759662446e-28,1236992,409,19,58,12,2048,paper,4,0,2148995112,1.00358034382797e-10
600.4078452801332,'x4 + x5 + x6 + x8**(1/4)/(x10*x3)',7.0858661415325396e-12,1038336,409,20,58,12,2048,paper,4,0,1592565386,8.430074693865919e-11
