generation,total_time_seconds,evaluations,mse_train,r2_train,mse_test,r2_test,size,structure,problem,run,version
29,3400.7,240804,0.00172719,0.885737,0.00169634,0.881214,46,(((log((exp(x2)*x0))/log(((x5-x4)*exp(x7))))/(cos((log(-19.080000)-cos(x0)))+cos((log(x1)*sqrt(x7)))))*sqrt(((x8/((x3*x2)/(x6*x2)))*(cos(x0)-sqrt((x4+x4)))))),feynman_I_9_18,23,GP-GOMEA (original)
30,3528.83,252888,0.00172719,0.885737,0.00169634,0.881214,46,(((log((exp(x2)*x0))/log(((x5-x4)*exp(x7))))/(cos((log(-19.080000)-cos(x0)))+cos((log(x1)*sqrt(x7)))))*sqrt(((x8/((x3*x2)/(x6*x2)))*(cos(x0)-sqrt((x4+x4)))))),feynman_I_9_18,23,GP-GOMEA (original)
0,1.16203,128,0.0222492,-0.471908,0.0216991,-0.441452,8,(x0/((x5/log(x6))/x4)),feynman_I_9_18,10,GP-GOMEA (original)
1,59.4351,5545,0.00992714,0.343265,0.00966978,0.357644,18,(sqrt((x1*(sin(x2)/sqrt((x5-x0)))))-sin(sin(cos((x0/exp(x0)))))),feynman_I_9_18,10,GP-GOMEA (original)
2,110.327,10981,0.0085802,0.432373,0.00832814,0.446768,18,(sqrt((x1*(sin(x2)/sqrt((x5-x0)))))-sin(sin(cos((x0/exp(x1)))))),feynman_I_9_18,10,GP-GOMEA (original)
3,164.574,16886,0.00591344,0.608793,0.00600817,0.600882,33,sqrt((((log((x3*x8))*((11.096000/x2)*cos(x7)))*((log(x2)/sqrt(-17.056000))/exp(sin(x6))))*(x0/exp(((x3/x1)-(x6/4.460000)))))),feynman_I_9_18,10,GP-GOMEA (original)
4,228.399,23716,0.0048168,0.681342,0.00495658,0.670738,32,sqrt((((log((x3*x8))*((11.096000/x2)*cos(x7)))*((log(x2)/sqrt(-17.056000))/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x0)))))),feynman_I_9_18,10,GP-GOMEA (original)
5,290.856,30523,0.00481192,0.681665,0.004889,0.675228,32,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/sqrt(-17.056000))/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x0)))))),feynman_I_9_18,10,GP-GOMEA (original)
6,362.342,38153,0.00411375,0.727853,0.00414288,0.724792,31,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/x5)/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x0)))))),feynman_I_9_18,10,GP-GOMEA (original)
7,443.727,46606,0.00388866,0.742744,0.00395439,0.737313,31,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/x5)/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x4)))))),feynman_I_9_18,10,GP-GOMEA (original)
8,535.12,55565,0.00388866,0.742744,0.00395439,0.737313,31,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/x5)/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x4)))))),feynman_I_9_18,10,GP-GOMEA (original)
9,622.074,63973,0.0038852,0.742972,0.00405344,0.730733,31,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/x5)/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x8)))))),feynman_I_9_18,10,GP-GOMEA (original)
9,706.932,72044,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
10,806.819,81766,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
11,894.273,89887,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
12,987.461,98287,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
13,1080.02,106310,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
14,1180.63,114585,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
15,1285.97,123181,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
16,1394.86,131784,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
17,1501.89,140188,0.028559,-0.889336,0.0278082,-0.847277,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,10,GP-GOMEA (original)
18,1609.07,148476,0.00295548,0.804479,0.00298271,0.801861,25,(log(((sqrt((x1*x2))+sqrt(cos(x5)))+(log(x0)/((x7-x4)-log(x8)))))-sin(sin(cos(log(x6))))),feynman_I_9_18,10,GP-GOMEA (original)
19,1720.32,156666,0.00295548,0.804479,0.00298271,0.801861,25,(log(((sqrt((x1*x2))+sqrt(cos(x5)))+(log(x0)/((x7-x4)-log(x8)))))-sin(sin(cos(log(x6))))),feynman_I_9_18,10,GP-GOMEA (original)
19,1837.55,165037,0.00295548,0.804479,0.00298271,0.801861,25,(log(((sqrt((x1*x2))+sqrt(cos(x5)))+(log(x0)/((x7-x4)-log(x8)))))-sin(sin(cos(log(x6))))),feynman_I_9_18,10,GP-GOMEA (original)
20,1933.76,175574,0.00295548,0.804479,0.00298271,0.801861,25,(log(((sqrt((x1*x2))+sqrt(cos(x5)))+(log(x0)/((x7-x4)-log(x8)))))-sin(sin(cos(log(x6))))),feynman_I_9_18,10,GP-GOMEA (original)
21,2062.1,184501,0.00295548,0.804479,0.00298271,0.801861,25,(log(((sqrt((x1*x2))+sqrt(cos(x5)))+(log(x0)/((x7-x4)-log(x8)))))-sin(sin(cos(log(x6))))),feynman_I_9_18,10,GP-GOMEA (original)
22,2190.73,193119,0.00295548,0.804479,0.00298271,0.801861,25,(log(((sqrt((x1*x2))+sqrt(cos(x5)))+(log(x0)/((x7-x4)-log(x8)))))-sin(sin(cos(log(x6))))),feynman_I_9_18,10,GP-GOMEA (original)
23,2328.52,201958,0.00295548,0.804479,0.00298271,0.801861,25,(log(((sqrt((x1*x2))+sqrt(cos(x5)))+(log(x0)/((x7-x4)-log(x8)))))-sin(sin(cos(log(x6))))),feynman_I_9_18,10,GP-GOMEA (original)
24,2464.99,210499,0.00295548,0.804479,0.00298271,0.801861,25,(log(((sqrt((x1*x2))+sqrt(cos(x5)))+(log(x0)/((x7-x4)-log(x8)))))-sin(sin(cos(log(x6))))),feynman_I_9_18,10,GP-GOMEA (original)
25,2603.49,219179,0.00240945,0.840602,0.00253344,0.831705,35,((log(sqrt(((-4.613000*x6)-(x7*x0))))-(cos((x5/exp(x4)))/-3.478000))/((((x3/sqrt(x2))*log(exp(x7)))/log((x1*(x0+x0))))-x8)),feynman_I_9_18,10,GP-GOMEA (original)
26,2743.62,227852,0.00221666,0.853356,0.00236363,0.842986,35,((log(sqrt(((-4.613000*x6)-(x7*x2))))-(cos((x5/exp(x4)))/-3.478000))/((((x3/sqrt(x2))*log(exp(x7)))/log((x1*(x0+x0))))-x8)),feynman_I_9_18,10,GP-GOMEA (original)
27,2877.17,235987,0.00221666,0.853356,0.00236363,0.842986,35,((log(sqrt(((-4.613000*x6)-(x7*x2))))-(cos((x5/exp(x4)))/-3.478000))/((((x3/sqrt(x2))*log(exp(x7)))/log((x1*(x0+x0))))-x8)),feynman_I_9_18,10,GP-GOMEA (original)
28,3011.7,244133,0.00214404,0.85816,0.00217212,0.855708,56,(((x0*(x2/(x3+(x2/x3))))/(((x5+cos(x1))*(sin(-11.893000)*log(x7)))/(((x3/x7)+(x7/x3))-(sqrt(8.389000)/(x5*x1)))))*log((cos(log((x1-x5)))*(((x1/x3)*(1.467000*x8))-((x0-x4)-x0))))),feynman_I_9_18,10,GP-GOMEA (original)
29,3154.1,252802,0.00138346,0.908476,0.00133014,0.91164,56,(((x0*(x2/(x3+(x1/-17.432000))))/(((x5+cos(x1))*(sin(-11.893000)*log(x7)))/(((x3/x7)+(x7/x3))-(sqrt(8.389000)/(x5*x1)))))*log((cos(log((x0-x7)))*(((x6/x5)*(1.467000*x8))-((x0-x4)-x0))))),feynman_I_9_18,10,GP-GOMEA (original)
29,3292.3,261214,0.00086347,0.942877,0.000850839,0.943479,56,(((x0*(x2/(x3-(x2/-17.432000))))/(((x5+cos(x1))*(sin(-11.893000)*log(x7)))/(((x3/x7)+(x7/x3))-(sqrt(8.389000)/(x5*x1)))))*log((exp(log((x0-x7)))*(((x6/x5)*(1.467000*x8))-((x0-x4)-x0))))),feynman_I_9_18,10,GP-GOMEA (original)
30,3392.45,271155,0.00086347,0.942877,0.000850839,0.943479,56,(((x0*(x2/(x3-(x2/-17.432000))))/(((x5+cos(x1))*(sin(-11.893000)*log(x7)))/(((x3/x7)+(x7/x3))-(sqrt(8.389000)/(x5*x1)))))*log((exp(log((x0-x7)))*(((x6/x5)*(1.467000*x8))-((x0-x4)-x0))))),feynman_I_9_18,10,GP-GOMEA (original)
31,3530.57,279727,0.000860494,0.943074,0.000854585,0.943231,58,(((x0*(x2/(x3-(x2/-17.432000))))/(((x5+cos(x1))*(sin(-11.893000)*log(x7)))/(((x3/x5)+(x5/x3))-(sqrt(8.389000)/(x5*x1)))))*log((exp(((x1-x7)/exp(17.666000)))*(((x6/x5)*(1.467000*x8))-((x0-x4)-x0))))),feynman_I_9_18,10,GP-GOMEA (original)
0,1.05445,128,0.0488716,-2.23312,0.0487742,-2.28934,26,exp(((log(sqrt((x4-x8)))-log((log(x1)*sin(x2))))-cos((((-1.521000/x2)*log(x6))*sqrt((x7-x6)))))),feynman_I_9_18,22,GP-GOMEA (original)
1,59.2659,5654,0.00886482,0.413543,0.00882699,0.404706,13,((x1/(log(((x1/x3)*exp(5.573000)))+x3))*x0),feynman_I_9_18,22,GP-GOMEA (original)
2,117.423,11750,0.00882988,0.415854,0.00864671,0.416864,19,sqrt(exp((((x4-(x3+x5))-(cos(x8)-x6))+log((exp(x1)-cos(x1)))))),feynman_I_9_18,22,GP-GOMEA (original)
3,176.566,17904,0.00652854,0.568101,0.00645373,0.564759,19,sqrt(exp((((x4-(x3+x5))-(cos(x2)-x6))+log((exp(x1)-cos(x1)))))),feynman_I_9_18,22,GP-GOMEA (original)
4,236.921,24110,0.00652854,0.568101,0.00645373,0.564759,19,sqrt(exp((((x4-(x3+x5))-(cos(x2)-x6))+log((exp(x1)-cos(x1)))))),feynman_I_9_18,22,GP-GOMEA (original)
5,307.06,31413,0.00562214,0.628064,0.00537461,0.637536,19,sqrt(exp((((x4-(x7+x5))-(cos(x2)-x6))+log((exp(x1)-cos(x0)))))),feynman_I_9_18,22,GP-GOMEA (original)
6,384.895,39489,0.00562214,0.628064,0.00537461,0.637536,19,sqrt(exp((((x4-(x7+x5))-(cos(x2)-x6))+log((exp(x1)-cos(x0)))))),feynman_I_9_18,22,GP-GOMEA (original)
7,462.502,47575,0.0054457,0.639737,0.00534873,0.639281,23,(sin(sqrt((sin(x2)-x2)))/sqrt(((((x5/x1)*(x7-x0))-sin(x3))+cos(sqrt(exp(x0)))))),feynman_I_9_18,22,GP-GOMEA (original)
8,540.494,55527,0.00535704,0.645602,0.00522155,0.647858,23,(sin(sqrt((sin(x2)-x2)))/sqrt(((((x5/x1)*(x7-x0))-sin(x3))+cos(sqrt(exp(x4)))))),feynman_I_9_18,22,GP-GOMEA (original)
9,623.988,63944,0.00489359,0.676262,0.00475849,0.679087,37,(exp((log(x2)+(cos(cos(x0))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)-(x5+x1)))+((x4/exp(x7))*sqrt((x8*x0))))/cos(-13.163000))),feynman_I_9_18,22,GP-GOMEA (original)
9,712.791,72658,0.0161404,-0.0677777,0.0158144,-0.0665252,24,((sin(cos(((x3-x3)+(x2/x2))))/sqrt(sin(sin((x0+x7)))))/exp(sin(sin(sqrt((x3*x4)))))),feynman_I_9_18,22,GP-GOMEA (original)
10,819.935,82711,0.0161404,-0.0677777,0.0158144,-0.0665252,24,((sin(cos(((x3-x3)+(x2/x2))))/sqrt(sin(sin((x0+x7)))))/exp(sin(sin(sqrt((x3*x4)))))),feynman_I_9_18,22,GP-GOMEA (original)
11,912.134,91350,0.00432315,0.713999,0.00420737,0.716254,43,(exp(((x2-sqrt(sqrt(x2)))+(cos(cos(x0))-((x3-x1)+(x5/x3)))))+((exp(((x3*-9.323000)-(x5+x7)))+((x4/exp(x7))*((x0*x0)*(x8/x3))))/cos(-13.163000))),feynman_I_9_18,22,GP-GOMEA (original)
12,1008.5,100062,0.00372772,0.753391,0.00361883,0.755945,19,sqrt(exp((((x0-(x7+x5))-(cos(x2)-x4))+log((exp(x1)-cos(x6)))))),feynman_I_9_18,22,GP-GOMEA (original)
13,1112.95,109111,0.00372772,0.753391,0.00361883,0.755945,19,sqrt(exp((((x0-(x7+x5))-(cos(x2)-x4))+log((exp(x1)-cos(x6)))))),feynman_I_9_18,22,GP-GOMEA (original)
14,1220.87,118414,0.00360569,0.761463,0.00360089,0.757156,20,sqrt(exp((((x0-(x7+x5))-(cos(x2)-x6))+log((exp(x1)-(x6-x8)))))),feynman_I_9_18,22,GP-GOMEA (original)
15,1330.77,127550,0.0031126,0.794085,0.00306153,0.79353,39,((x1/(exp(((x2-x7)*sin(-6.997000)))+(((1.513000-x4)-(x0-x3))/(log(x0)-cos(x5)))))*log((log(((x0+x6)*(x7+x0)))+(sqrt(log(x4))/11.873000)))),feynman_I_9_18,22,GP-GOMEA (original)
16,1451.13,137232,0.0031126,0.794085,0.00306153,0.79353,39,((x1/(exp(((x2-x7)*sin(-6.997000)))+(((1.513000-x4)-(x0-x3))/(log(x0)-cos(x5)))))*log((log(((x0+x6)*(x7+x0)))+(sqrt(log(x4))/11.873000)))),feynman_I_9_18,22,GP-GOMEA (original)
17,1569.55,146213,0.0031126,0.794085,0.00306153,0.79353,39,((x1/(exp(((x2-x7)*sin(-6.997000)))+(((1.513000-x4)-(x0-x3))/(log(x0)-cos(x5)))))*log((log(((x0+x6)*(x7+x0)))+(sqrt(log(x4))/11.873000)))),feynman_I_9_18,22,GP-GOMEA (original)
18,1682.81,154507,0.00302193,0.800083,0.00297084,0.799646,39,((x1/(exp(((x2-x7)*sin(-6.997000)))+(((0.794000-x4)-(x0-x3))/(log(x0)-cos(10.402000)))))*log((log(((x0+x6)*(x7+x6)))+(sqrt(log(x4))/11.873000)))),feynman_I_9_18,22,GP-GOMEA (original)
19,1799.24,162748,0.00278257,0.815918,0.00277973,0.812534,46,((x1/(exp(((x2-x7)*sin(5.567000)))+(((0.794000-x0)-(x6-x5))/(log(x0)-cos(10.402000)))))*exp(((((x1/x1)-sqrt(x4))-sin(x3))/(sqrt(cos(x4))-((x4*x0)*(x0*x6)))))),feynman_I_9_18,22,GP-GOMEA (original)
19,1911.01,170570,0.00250632,0.834193,0.00245698,0.834301,46,(exp((log(x2)+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x1+-9.323000)*(x5-x4)))+((x4/exp(x7))*sqrt((x0*x6))))/cos(((log(x8)+log(x8))/log(sqrt(11.271000)))))),feynman_I_9_18,22,GP-GOMEA (original)
20,2001.19,179917,0.00250632,0.834193,0.00245698,0.834301,46,(exp((log(x2)+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x1+-9.323000)*(x5-x4)))+((x4/exp(x7))*sqrt((x0*x6))))/cos(((log(x8)+log(x8))/log(sqrt(11.271000)))))),feynman_I_9_18,22,GP-GOMEA (original)
21,2113.01,187653,0.00222949,0.852507,0.00216667,0.853879,49,(exp(((x2-cos(cos(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x0+-9.323000)*(x7-x6)))+((x4/exp(x7))*sqrt((x0*x6))))/cos(((log(x0)+log(x8))/log(sqrt(11.271000)))))),feynman_I_9_18,22,GP-GOMEA (original)
22,2228.19,195576,0.00222464,0.852828,0.00216194,0.854198,49,(exp(((x2-cos(cos(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x7+-9.323000)*(x5-x6)))+((x4/exp(x7))*sqrt((x0*x6))))/cos(((log(x0)+log(x8))/log(sqrt(11.271000)))))),feynman_I_9_18,22,GP-GOMEA (original)
23,2340.12,203214,0.00222464,0.852828,0.00216194,0.854198,49,(exp(((x2-cos(cos(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x7+-9.323000)*(x5-x6)))+((x4/exp(x7))*sqrt((x0*x6))))/cos(((log(x0)+log(x8))/log(sqrt(11.271000)))))),feynman_I_9_18,22,GP-GOMEA (original)
24,2447.3,210500,0.00197049,0.869641,0.00197244,0.866978,46,(exp((log(x2)+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)-(x5-x7)))+((x4/exp(x7))*sqrt((x0*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
25,2550.85,217536,0.00182435,0.879309,0.0017738,0.880374,49,(exp(((x2-sqrt(cos(x3)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)-(x5/x6)))+((x4/exp(x7))*sqrt((x8*x6))))/cos(((log(x0)+log(x8))/log(sqrt(11.271000)))))),feynman_I_9_18,22,GP-GOMEA (original)
26,2653.54,224516,0.00182156,0.879494,0.00177056,0.880593,48,(exp(((x2-sqrt(cos(x3)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((log(((x3+-9.323000)-sqrt(x5)))+((x4/exp(x7))*sqrt((x8*x6))))/cos(((log(x0)+log(x8))/log(sqrt(11.271000)))))),feynman_I_9_18,22,GP-GOMEA (original)
27,2758.89,231717,0.00182156,0.879494,0.00177056,0.880593,48,(exp(((x2-sqrt(cos(x3)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((log(((x3+-9.323000)-sqrt(x5)))+((x4/exp(x7))*sqrt((x8*x6))))/cos(((log(x0)+log(x8))/log(sqrt(11.271000)))))),feynman_I_9_18,22,GP-GOMEA (original)
28,2862.65,238766,0.00177306,0.882702,0.00177255,0.880459,49,(exp(((x2-sqrt(sqrt(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((log(((x3+-9.323000)-(x7-x7)))+((x4/exp(x7))*sqrt((x8*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
29,2967.94,245838,0.00167565,0.889147,0.00167068,0.887329,49,(exp(((x2-sqrt(sqrt(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)-(x7-x7)))+((x4/exp(x7))*sqrt((x4*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
29,3073.75,252999,0.00163135,0.892077,0.00162513,0.890401,49,(exp(((x2-sqrt(sqrt(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)-(x5-x7)))+((x4/exp(x7))*sqrt((x4*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
30,3175.28,264144,0.00163135,0.892077,0.00162513,0.890401,49,(exp(((x2-sqrt(sqrt(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)-(x5-x7)))+((x4/exp(x7))*sqrt((x4*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
31,3276.59,270942,0.00160931,0.893535,0.00160351,0.891859,49,(exp(((x2-sqrt(sqrt(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)*(x5/x7)))+((x4/exp(x7))*sqrt((x4*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
32,3371.17,277363,0.00160931,0.893535,0.00160351,0.891859,49,(exp(((x2-sqrt(sqrt(x2)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)*(x5/x7)))+((x4/exp(x7))*sqrt((x4*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
33,3464.54,283683,0.00157386,0.895881,0.00154811,0.895595,49,(exp(((x2-sqrt(sqrt(1.793000)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)*(x5/x7)))+((x4/exp(x7))*sqrt((x4*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
34,3560.24,290173,0.00157386,0.895881,0.00154811,0.895595,49,(exp(((x2-sqrt(sqrt(1.793000)))+(cos((x0+-2.147000))-((x3-x1)+(x5/x3)))))+((exp(((x3+-9.323000)*(x5/x7)))+((x4/exp(x7))*sqrt((x4*x6))))/cos(((log(x0)+log(x8))/log(sqrt(-8.755000)))))),feynman_I_9_18,22,GP-GOMEA (original)
0,1.32841,128,0.042568,-1.81611,0.0443284,-1.76025,2,log(x0),feynman_I_9_18,1,GP-GOMEA (original)
1,67.8488,5911,0.0111653,0.261354,0.0121789,0.24164,32,((exp(cos((x6/(x2*x0))))+(((sin(x1)+x0)+log(log(x8)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x6)/(6.382000-x1)))))),feynman_I_9_18,1,GP-GOMEA (original)
2,118.988,11437,0.00989012,0.345714,0.0105861,0.340821,33,((exp(cos((x6/(x2*x0))))+(((sin(x1)+x0)+log((x2*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x6)/(6.382000-x1)))))),feynman_I_9_18,1,GP-GOMEA (original)
3,176.143,17391,0.00543277,0.640592,0.00588505,0.633549,34,((((log(sin(x6))*(sqrt(x3)+exp(x8)))*sin(sqrt((x7*x3))))+(x0/x3))*sqrt((exp((log(x4)*x2))/((x5+(x3/x2))/x1)))),feynman_I_9_18,1,GP-GOMEA (original)
4,242.368,24204,0.00419243,0.722648,0.00462614,0.711939,33,((exp(cos(((x5-x4)/(x2*x0))))*(((x1+x0)+log(sqrt(x2)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x6)/(6.382000-x6)))))),feynman_I_9_18,1,GP-GOMEA (original)
5,319.043,32062,0.00318096,0.789562,0.00361587,0.774846,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x1)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x4)))))),feynman_I_9_18,1,GP-GOMEA (original)
6,398.991,39699,0.00318096,0.789562,0.00361587,0.774846,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x1)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x4)))))),feynman_I_9_18,1,GP-GOMEA (original)
7,476.911,47301,0.00318096,0.789562,0.00361587,0.774846,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x1)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x4)))))),feynman_I_9_18,1,GP-GOMEA (original)
8,561.156,55195,0.00314738,0.791783,0.00355512,0.778629,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x1)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x2)))))),feynman_I_9_18,1,GP-GOMEA (original)
9,648.358,63130,0.00309794,0.795054,0.00348652,0.782901,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x8)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x2)))))),feynman_I_9_18,1,GP-GOMEA (original)
9,743.256,71733,0.0176765,-0.169396,0.0184337,-0.147834,3,cos(log(x5)),feynman_I_9_18,1,GP-GOMEA (original)
10,863.714,81950,0.0176765,-0.169396,0.0184337,-0.147834,3,cos(log(x5)),feynman_I_9_18,1,GP-GOMEA (original)
11,966.035,90860,0.00154096,0.898057,0.0017835,0.888945,40,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x8)*x5)/(sqrt(x7)+x2))))),feynman_I_9_18,1,GP-GOMEA (original)
12,1069.63,99450,0.00127955,0.915351,0.00148377,0.907608,40,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/(cos(x6)+x2))))),feynman_I_9_18,1,GP-GOMEA (original)
13,1186.09,108598,0.00123065,0.918586,0.00142263,0.911416,42,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x2))/log((x7*x2)))))),feynman_I_9_18,1,GP-GOMEA (original)
14,1308.06,117794,0.00121423,0.919672,0.00139587,0.913081,40,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/cos((x7-x5)))))),feynman_I_9_18,1,GP-GOMEA (original)
15,1419.83,126056,0.00119658,0.920839,0.00137594,0.914322,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,1,GP-GOMEA (original)
16,1531.29,134212,0.00119658,0.920839,0.00137594,0.914322,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,1,GP-GOMEA (original)
17,1635.27,141866,0.00119658,0.920839,0.00137594,0.914322,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,1,GP-GOMEA (original)
18,1740.94,149737,0.00119658,0.920839,0.00137594,0.914322,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,1,GP-GOMEA (original)
19,1843.7,157484,0.00119658,0.920839,0.00137594,0.914322,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,1,GP-GOMEA (original)
19,1943.19,164866,0.0011821,0.921797,0.0013639,0.915072,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,1,GP-GOMEA (original)
