alg_name,max_evals,time_seconds,problem_name,run,linear_scaling,sympy_expr,r2_train,r2_test
"GP-RV ERCs",500000,8.640040874481201,"650_fri_c0_500_50",7,True,"-0.26691943913316907 + (-0.609044204374421 * (((((x0+x4)*sin(-0.630000))-sin((x1+0.802000)))-x3)))",0.7621882817877295,0.7527748465829914
"GP-RV ERCs",500000,8.32535433769226,"650_fri_c0_500_50",8,False,"(x3/ (((x16+1.206000)*sin(0.340000))--1.366000))",0.3709128892372696,0.32984836604014445
"GP-RV ERCs",100000,7.819799423217773,"650_fri_c0_500_50",9,False,"((x3*0.598000)+sin(sin((x0+x1))))",0.7285964809722518,0.6277072927648877
"GP-RV ERCs",100000,10.942166090011597,"650_fri_c0_500_50",8,False,"(x3/ (((x16+1.206000)*sin(0.340000))--1.366000))",0.3709128892372696,0.32984836604014445
"GP-RV ERCs",100000,8.783234119415283,"650_fri_c0_500_50",9,True,"0.4701670890456785 + (0.4055551817939078 * (((((1.410000*x3)+x1)+(x0+(-1.190000+0.053000)))+sin(x4))))",0.7575230034542852,0.6407918683569526
"GP-RV ERCs",100000,6.493388891220093,"650_fri_c0_500_50",10,False,"(x3+(x0/ (2.577000+(x0/ 1.895000))))",0.38360271717910466,0.3305792245051069
"GP-RV ERCs",500000,8.287867784500122,"650_fri_c0_500_50",9,False,"((x3*0.598000)+sin(sin((x0+x1))))",0.7285964809722518,0.6277072927648877
"GP-RV ERCs",500000,47.33841872215271,"606_fri_c2_1000_10",29,True,"-0.5157701893773889 + (-1.294674338086564 * (sin(((sin(-0.878000)+(x0*0.163000))+((x0--1.484000)*x1)))))",0.7417318758998634,0.717865660280349
"GP-RV ERCs",500000,7.237746238708496,"650_fri_c0_500_50",10,False,"(x3+(x0/ (2.577000+(x0/ 1.895000))))",0.38360271717910466,0.3305792245051069
"GP-RV ERCs",100000,9.7960684299469,"650_fri_c0_500_50",10,True,"0.35254287544967927 + (0.37938831621891717 * (((x1+sin(-1.763000))-(((x3*0.496000)/ (0.510000/ -1.601000))-(sin(x4)-(x0/ -0.964000))))))",0.7463701274489207,0.7041249087792522
"GP-RV ERCs",100000,6.624448776245117,"650_fri_c0_500_50",11,True,"-0.00723113699687395 + (0.3224855311116623 * (((((x4+x3)+x3)+x0)+x1)))",0.7188479858406691,0.7695718099200602
"GP-RV ERCs",500000,17.941749572753906,"650_fri_c0_500_50",8,True,"-0.2554038059958228 + (0.801294801418434 * (((((x1+x3)*(1.477000-0.866000))+((0.965000/ 2.245000)*(x4/ 1.215000)))-sin(sin((x0+-2.420000))))))",0.7644498784961427,0.6994207285372476
"GP-RV ERCs",500000,123.63289308547974,"606_fri_c2_1000_10",11,True,"-1.814530673845111 + (-2.6158479299742052 * (sin((sin((x0+x1))-((-1.135000/ -0.726000)+(-1.094000/ 2.193000))))))",0.719346309994596,0.7065950583181152
"GP-RV ERCs",100000,9.996846675872803,"650_fri_c0_500_50",11,False,"(x3*sin((1.109000/ (-0.087000+1.852000))))",0.33299593522010373,0.4217196088179035
"GP-RV ERCs",500000,7.04676365852356,"650_fri_c0_500_50",11,True,"-0.00723113699687395 + (0.3224855311116623 * (((((x4+x3)+x3)+x0)+x1)))",0.7188479858406691,0.7695718099200602
"GP-RV ERCs",100000,7.633419513702393,"650_fri_c0_500_50",12,False,"(((x3/ 1.297000)+sin((x0+x1)))*0.758000)",0.6956862021266395,0.7299524555717256
"GP-RV ERCs",100000,7.175849676132202,"650_fri_c0_500_50",12,True,"0.35518160362544 + (-0.010316249702252988 * (((((-2.218000-0.024000)/ (-0.331000/ 2.111000))/ (-0.504000/ (x4-1.149000)))-(((x1+x0)-(-1.400000*x3))/ 0.025000))))",0.7437732455031068,0.7201044810637198
"GP-RV ERCs",500000,7.05419659614563,"650_fri_c0_500_50",12,False,"(((x3/ 1.297000)+sin((x0+x1)))*0.758000)",0.6956862021266395,0.7299524555717256
