total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
601.3312470680103,'x5 - sqrt(x3 + x5 + exp(sqrt(exp(x0/x5)))**(1/4)) + log(-0.152*x0/x4 + sqrt(exp(sqrt(exp(x0/x5)))))',9.9046972856667,168448,9,8,384,7,512,paper,4,0,404488628,9.904844284057615,16.40544159005403,102.83325443786981
601.1523951319978,'(2*x1 + x5 + x6 - log(x3) - 4*cos(x0) + cos(x1))*log(log(x5))/x1',18.12997093641541,131072,9,9,384,7,512,paper,4,0,2261209995,18.12997817993164,13.476735090018128,57.220828402366855
600.362891993951,'2*x6 + log(x5) + sin(0.414*x5 - 0.583) + sin(0.414*x5 - 0.493) + (x5 + log(x5))/x1',15.760373433608825,194048,9,10,384,7,512,paper,4,0,4190266092,15.757522583007812,24.935213061808877,81.26520710059171
600.7253177110106,'0.687*(0.733 - sqrt(x5*(x1 + x4 + 2*x5 + x6 - 0.748)/x3))**x1 + 4.96 + (-x1 + x5)/x1',10.586776029877996,228352,9,11,384,7,512,paper,4,0,3160032368,10.586902618408203,11.23109578543791,37.648639053254435
602.6829582359642,'x6 + cos(x3**(1/4)) + 2*cos(x5/x3**(1/4)) + cos(x1 + 2.03) + x5/x0**(1/4)',12.449652916056593,107008,9,12,384,7,512,paper,4,0,3269070126,12.449297904968262,4.803136493589718,61.78745562130178
601.3497692439705,'sqrt(x5) + square(square(x5)/x3) + (2*x1 + x5 + (x0/(-x1 + (square(x5)/x0)**(1/4)) - x3)/x5)/x1',8.856390477620806,197632,9,13,384,7,512,paper,4,0,3081541439,8.856390953063965,22.141602206214166,39.60248520710059
600.2464628890157,'1.75*log((log(x5) + cos(x1 + 1.75) + cos(log(x3)))**(sqrt(x5) + log(x6) + cos(2*sqrt(x5)) + cos(log(x3))))',13.67316459789402,204800,9,14,384,7,512,paper,4,0,3376120482,13.699503898620604,9.998452757801427,52.635621301775146
601.8692943349015,'x1**2*x5/x3 + x1 - (x0 + x4)/x5 + x5**4/x3**2 + x5/x1',10.997867912181375,179200,9,15,384,7,512,paper,4,0,2204291346,10.997867584228516,23.510638482904856,65.60082840236686
601.1267649699003,'(-x1 + x5 - (x3/x6)**(1/4) - sqrt(x3/log(x1)) + sqrt(-x4/x6**2 + x5 - log(x3)))/sqrt(log(x1))',9.106810452144044,200704,9,16,384,7,512,paper,4,0,550243861,9.106810569763184,8.643102068167508,59.17313609467456
603.6458957579453,'x5*(x4 + x6 + log(log(log(x5/x4 + log(x5/(x0*(2*x0 + x3 + x4)))/x4))))/sqrt(x3)',17.57037517955898,132608,9,17,384,7,512,paper,4,0,3606691181,17.570369720458984,35.93295489493904,53.85514792899409
