total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
600.631429600995,'(x0*(2*x0 + x1)/x6 + x1*(x0 + x5/(x0*square(x0)))/square(x2))**(1/4) + (x0 - x5)/x5',0.5248403581566695,256000,california_housing,14,19952,8,1024,paper,4,0,3376120482,0.5248403549194336,0.43778894383779093,1.26125465470917
600.9758107948583,'x0/log(x5 + log(1.6 + x2**3*(exp(x5) + exp(x0)/x4)*exp(x5)/x1**2))',0.5006910755187941,288768,california_housing,15,19952,8,1024,paper,4,0,2204291346,0.5011059641838074,0.6216275966255583,1.437250730380004
600.026829905808,'log(0.825*(square(cos(x1**(1/4))) + 0.38)*square((sqrt(x3) + (square(x0) + 1.69)/sqrt(x2))/x5) + 4.64/sqrt(x2))',0.5031969551791238,308224,california_housing,16,19952,8,1024,paper,4,0,550243861,0.5032008290290833,0.45170174083061404,1.225831211174285
600.7809933128301,'x0**0.639 - 0.409*x4**(0.108*sin(x5))*(-0.034*x1*log(x0)*sin(x5) + log(x5))',0.5427456642249097,251904,california_housing,17,19952,8,1024,paper,4,0,3606691181,0.5427201986312866,0.5872413709984512,1.3989138740044609
600.4699182079639,'1.05*sqrt(x0) - cos(exp(1/(x2/(x1**(x0/x5)/x2**2 + sqrt(x6)/(x0*x2)) + 0.913)))',0.5117168844420229,268288,california_housing,18,19952,8,1024,paper,4,0,1934392872,0.5118699669837952,0.48577352088703324,1.28285214548536
601.5797276308294,'(x0 + sqrt(x5*(x5 + square((-2*x0 + 2*x1)/x6))/(x2*sqrt(square(x2/(x0*x3))/x0))))/x5',0.529470220582066,264192,california_housing,19,19952,8,1024,paper,4,0,2148995112,0.5294702649116516,0.5203304323069395,1.3756298122312565
600.4960900289007,'x0/(x1/x7 + x5) + square(square(cos(square(log(x2 + cos(x6 + x7)))/(x0 + sin(x6 + x7) + x5/x0))))',0.467875255059765,273408,california_housing,20,19952,8,1024,paper,4,0,1592565386,0.4678752422332763,,1.1927077939213915
600.3179635161068,'log(x0*square(x0)/x6 + x1*square(square(x0)/x5)/(x5**2*x6) + 0.291*x3 + 0.0847 + 0.291*x6/x2)',0.4961809410266329,279552,california_housing,21,19952,8,1024,paper,4,0,784044718,0.4961751997470855,0.5573978889185546,1.258513985297735
606.1519400489051,'sqrt((x0 + square(x0))/(x5 + (square(x0) + square(x2) + 1.36)/(4*x0 + x1**2/square(square(x5)))))',0.5350616278849852,190464,california_housing,22,19952,8,1024,paper,4,0,3980425317,0.5350615978240967,0.5167662929623764,1.3341660878334225
601.1121831620112,'sqrt(x0 + x1/x6) + log(x0)*cos(x5/(sqrt(x3*square(x0 + x5/x2)/(2*x2 - log(x0))) + 0.2))',0.5234809462692792,302080,california_housing,23,19952,8,1024,paper,4,0,3356806661,0.5234858989715576,0.47816758382372115,1.1721163840010882
600.569463032065,'log(x1**(sin(1.54*x6)/x5) + exp(x0*log(exp(cos(log(sqrt(x6*exp(-1.26*x0/x5))))) + 1.26)/x5))',0.5075849072324562,259072,california_housing,24,19952,8,1024,paper,4,0,2765379632,0.508447527885437,0.48052217001607833,1.3233866582981442
600.3754257340916,'x0/x5 + log(exp(cos(cos(0.788*x6)))*cos(cos(x6 + x7 + 1.0/cos(cos(cos(x7 + cos(x6 - 2.2) + 1.58))))))',0.4404348267480114,256000,california_housing,25,19952,8,1024,paper,4,0,1728356533,0.4402144253253937,0.5096795915986717,1.3870988943947191
600.3469572649337,'log(x5*(x3 + 0.959 + x5**x0/x2 + x0**2*x3*exp(x0)/(0.957**x1*x2**2)))/x5',0.5170596869982299,318464,california_housing,26,19952,8,1024,paper,4,0,3533734220,0.5170535445213318,0.5456069995187413,1.2970733904101148
603.6624231899623,'x0/x5 - cos(x6 - sqrt(square(x7)) + cos(x6 + x7)/(cos(x6 + cos(x7)) - 1.97)) + 0.284',0.4302837443911625,248832,california_housing,27,19952,8,1024,paper,4,0,2342600226,0.4302451312541961,0.4394340385891824,1.3285396011021395
600.222423203988,'-x0/(x1/(x0 - x1/(x2*x5)) + 2*x5 - 0.412*sqrt(x0*x1/x2)) + x0/sqrt(x5)',0.5296815839411252,247808,california_housing,28,19952,8,1024,paper,4,0,1904449481,0.529680609703064,0.5670527437907312,1.2828171706222633
600.5486779150087,'sqrt(x0*x1*square((log(x4)*log(x0 - 0.48) + log(x4)*sin(x5) - 0.723)/(x5*x6)) + x0 - 0.48)',0.5324988895870916,247808,california_housing,29,19952,8,1024,paper,4,0,1934709049,0.5325219035148621,0.500971832141087,1.3727895808715973
