total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
600.0122086901683,'-0.580501*(-x0 - x1 + exp(cos(0.116077*x2*exp(x1)) + (x1 - exp(x8) - cos(x8))*sin(sin(0.116077*x2*exp(x4)))/(-0.116077*x2*(0.116077*exp(x0) + sin((x7 + x8)*cos(cos(x5))**x2))*exp(x1) + x7)))/(x1 + x3 - (-x1 - x2 + exp(exp(x6**(1/4)) - exp(x6) - sin(((x5 + x7)*cos(sin(x2 - x3)) + 0.783235)*cos(cos(x5)))))**2*sin(0.126288*x6*exp(x4))**2/((x5 - 0.126288*exp(x0)*cos(x4**2*sin(exp(sin(sqrt(x8))))*cos(x7 - 1.06609)))**2*cos(sin(x0 - x7))))',0.0006849660539235,3702528,feynman_I_9_18,2,96666,9,128,paper,6,0,1884968544,0.0006849672063253,0.0006580020331300147,0.01578906201855131
600.0210753539577,'(x0 + 0.523372*x5*sin(x3 + (x0 - x1**2*(-0.591027*x4 - 0.591027*x4*exp(x1**2)/(x5*x7))*sin(x3 + sin(x3 + (x8 + 0.591027*x3*x4*x5**(0.89526/sqrt(x2*x8))*x8*sin(x3)/(x0*x1**2*x2))/(x4 + x4*exp(2.06969*x6)/x5**2)) + log(0.678019/(x2*x8))**2/x5))/(x8 + 1.59426*exp(x1**2)*cos(x2/x3)/(sqrt(x0)*sqrt(x2)*x6*x7)))/(x2*sqrt(x6)))/x7',0.0008656594985843,2209024,feynman_I_9_18,3,96666,9,128,paper,6,0,1859786275,0.0008656601421535,0.0008596166607037007,0.014817351329235692
600.0436345550697,'sin(sin(0.729343*sqrt(sqrt((x2 - sin(exp(sin(sqrt(x1)))))**2/(sqrt(x6) - sqrt(sin(sin(0.29614*exp(sin(x7/x2))/(x2 - sin(sin(exp(sin(sqrt(x1))))))**2))/x1)*exp(x3/2))**2)*exp(log(x4)**4*sin(sqrt(x6))**2*sin((sin(exp(sin(sqrt(x8))))/x6)**(1/4)*exp(x5/4))**4*sin((sin(exp(sin(x1 - log(x2))))/x6)**(1/4)*exp(x5/4))**4/(sin(x4*sin(sin(sin(sin(sin(sin(exp(sin(sqrt(x8))))))))))**4*sin(x4*sin(sin(sin(sin(sin(sin(exp(sin((sin(exp(sin(sqrt(x0))))/x0)**(1/4)*exp(x5/4))))))))))**2))/(x0 - x7)**2)))',0.0010970331000648,1631744,feynman_I_9_18,4,96666,9,128,paper,6,0,3687649985,0.0010970304720103,0.0011039150171594883,0.014789527987376061
600.0040503679775,'(x2 - 0.388396)**(-cos(x2 - cos(x2*(sqrt(x3) - cos(x1 - x7)/cos(cos(x8 - 1.13971662521362/x0))))) + cos(cos((x2 - cos(x7 - x8)/cos(x1 - sin(x6)))**cos(sqrt(x4) - 1.01736760139465/(x2*(x2 - sin(x2))))/((-x2*exp(-x1) + cos(x5*(-x2/x7 + cos(cos(cos(x6**x4)) - exp(-x1)*sin(x6)))) - exp(x1)/x3)*sin(sin(x6)))) - (-5.94150436372857*x1*exp(-x0)*cos(exp(x0)) + (x2 - cos(x2*(x2 - cos(x2 - log(x1)))))**(1.01736760139465/(x2*(x2 - 0.978001)*log(x2))))/x7))/x5',0.0051024197783514,6917888,feynman_I_9_18,5,96666,9,128,paper,6,0,369133708,0.0051024202257394,0.005410760495688106,0.01602824928895986
600.0191255330574,'cos((cos(0.570753**(x1/2))**(sqrt(x5)))**(cos(sqrt(x7) + sqrt(cos(sqrt((cos(sqrt(0.570753**(x1**0.62176*cos(x2 + x4 + x6))))**(x0 + sin(sin(sin(sin(sin(cos(x2))))))))**(exp(x1 + (cos(0.974707**(exp((x1**x6)**(x1**(2.76336*x4 + 1.5772)))**cos(x0)))**(sin(1.99375*x2) + sin(sin(x4 + x6)) + cos(x1)))**(x1**(x4 + x8**2)) + sin(sin(sin(sin(sin(sin(sin(x0 + x6)))))))/x8**2)**cos(x0))))**(sqrt(x1 + 2.76336*(x1**(x8**2 + 1.14549))**sin(4.43679*x3) + 1.0)/0.501567**x8))) + 0.225388))',0.0024544329238941,3045888,feynman_I_9_18,6,96666,9,128,paper,6,0,2995172877,0.002454406581819,0.002564747381683154,0.01533065279517718
600.0045854118653,'cos(sin(sin(sin(sqrt((-sin(0.674264*x0 - sqrt(x7)))**(((0.891768*((x2**(sqrt(x8)))**sin(x0))**sin(x0))**(sqrt((x4**x6)**(x6/2))))**x1)))))**(0.674264*x0 - sqrt(x3) + cos((sin((sin(cos(cos(x5 + 0.331203877925873)))**(-0.795251*(x2**(sqrt(x6)))**(2*sin(x0)) + cos(x8) + cos(cos(x5 + x7 + 0.246315002441406))))**(-exp(sin(x7)) + cos(x7)))**x1)**(cos(1.13596*sqrt(log(x0 + x7)))**(x0 - x1 + cos((0.794447**(-x6 + sqrt(x7)*sqrt(cos(cos(x5 - cos(x3 + sin(x0))))) + cos(x4**x8)))**(x7/2)))))))**2',0.0022148560471426,3166080,feynman_I_9_18,8,96666,9,128,paper,6,0,404488628,0.0022148580756038,0.0024372820738362755,0.015012825799930097
600.0291126461234,'-0.323823**(x1**(x0**(sqrt(x2))))*sqrt((0.46172**(x8**(1.18997**(x1**(x6**2) + x2**(x1 + x6 + exp(exp((x1 + x4 + (x5 + x6**2)/x7)/x7)/x3)/x2**2) + log(0.126735108921025**((log(x5)**x7)**(log(x3)**2)))/sqrt(log(x0**x4)**(x0**(log(x7)**x3))))))*x1**(x0**x1)*log((exp(x5/x3) - log(x8)**2)/sin(x2 + log(sin(sqrt(sqrt(x6/x2) + log(cos(sin(sqrt((log(x3)**x5)**x4))))))))))**x0)*sqrt((log(x3)**x7)**x1) + 0.46172',0.0024874338709648,1698944,feynman_I_9_18,7,96666,9,128,paper,6,0,865305066,0.0024874319788068,0.002532894100589991,0.014732629314869248
600.0021961859893,'1.22030162811279*x2/(sqrt((-x4 + x5 - exp(x8*sqrt(log(x6))*sin(x8)) + exp(sqrt(exp(sin(sqrt(sqrt(1/(x8*sqrt(log(x6))))*exp(x7/2) + exp(x5)))))) + exp(exp(sin(sqrt(2.10309*exp(sqrt((-x1 + x5 + exp(exp(sin(x0)/2)) + x6*x8**(3/2)*sin(x0)**4/x4)/(x8*sqrt(log(x7))))) + exp(x7)/x6 + exp(x3)/(x1*x4*x7))))))/(x1*log(x0))) + sqrt(sqrt(1/(x4*sqrt(x4*log(x1)**2)))*exp(x3/2) + sin(exp(x3/2)) + 2*cos(x5)))',0.0012917554132567,6494592,feynman_I_9_18,10,96666,9,128,paper,6,0,4190266092,0.0012917519779875,0.001191898103205708,0.014635842225690015
600.0303955518175,'x2*log((x1*Abs(x0)/((sin(0.822221*(1.21622 - 0.822221*x3)**2 - 1.1362) + ((0.292798 - 0.844179*x7)**2 - (1.21622 - 0.880128*x7)*(1.21622 - 0.822221*(1.1362 - 0.822221*x3)**2)**2)/(x6**2*x8**2))/sqrt((x0**2*x4/(0.504456*(-0.822221*x7 - cos(x1) + 1.21622)**2 + (0.880128*(0.822221*x5 - 1.1362)**2 - 1.1362)**2/(x1**2*cos(sin(x7)))) + x4 - sin(x4))**2) + 0.787683) + 1.21622)**(1/4))',0.0007388243697677,593152,feynman_I_9_18,9,96666,9,128,paper,6,0,2261209995,0.0007388249505311,0.0007416178842415938,0.015217626240730182
600.0005486588925,'sin(sin(x1 + sin(log(log(x2 - sin(sin(x1 + log(sin(sqrt(x0**(-1.06027)))) + sin(log(log(x2 - sin(sin(sin(sin(x1 + sin(sin(sin(sin(log(log(exp(sin(x8 - 0.440464))*sin(sqrt(x6 - 0.475961)))))))))) - sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(-x4 + cos(log(x3))**sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(x7)))))))))))) + 0.20218 + sin(x5)**2/(x6 - 0.464529))))))))))))))))))))))))))))))) + cos(cos(log(x3)))))))) + cos(cos(sqrt(x0/x1)))))))) - 0.426359',0.0065617862627239,5248640,feynman_I_9_18,11,96666,9,128,paper,6,0,3160032368,0.006561572663486,0.006438365314379893,0.014869279065905265
