total_time_seconds,expression,mse,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
60.00258914893493,'x2 - (cos(cos(x2*sin(cos(x3) - 263.917)))/log(x10*x9**2))**cos(sqrt(x3)) + exp(x3/(25.7579*x1 - 0.991295)) + exp(sin(x6) + sin(x9) + cos(x7) + 2*cos(log(x5))) + exp(2*sin(x9) + sin(x2 - x7) + cos(x2 - x9) + cos(log(x5))) + log(cos(log(x3))**2) - sin(x8) - sin(x9) + cos(x1) + 3*cos(x1**2) + cos(sqrt(x3)) + cos(x3) + cos(x5) - cos(sqrt(x7)) - cos(sqrt(x9)) + 128.789',87.78905487060547,409,2,58,12,128,paper,6,0,1884968544
60.00250350206625,'(x10**2/cos(cos(log(sqrt(x9))))**2 - sqrt(7.87471e+6*x10**2 - 4.60543*x10**2/cos(sqrt(x8))**2 - (1.82779*x10 + 1101.35)**2/cos(log(x3))**2 - (x10 + 602.554)**2/(103.048**(2*cos(164.911163330078/cos(log(x3**4))))*cos(x10/cos(x4))**2))/cos(sqrt(1.51936*x10**2 - sqrt(3.93735e+6*x10**2 - 1.86284*x8**2/cos(0.0182823*x10)**2)/cos(103.048**cos(x10)))))**(1/4)',1346.11474609375,409,3,58,12,128,paper,6,0,1859786275
60.00056062696967,'0.147768*x1 + x4 + x5 + x6 + sin(x6) + sin(0.147768*x1 + 318.013) + sin(x6 + cos(x6) + 3.14412) + cos(sin(x6)) - 0.190185 + cos(0.350047*x1*sin(x6 + (4*x1 + exp(exp(cos(x6))) + 2*cos(x10) + 2*cos(x4) - 24.4893)*exp(-x1))*sin(x6 + cos(x6)))**2/(-sin(0.006034*exp(x1)*sin(2*x6 + exp(cos(x6)))) + cos(x1) + 2.36889)**2',0.007943028584122658,409,4,58,12,128,paper,6,0,3687649985
60.00216516992077,'x1 + x2 + x3 + log(cos(x0)**4) + log(cos(x10)**2) + log(cos(x11)**4) + log(cos(x2**2)**2) + 2*log(cos(x6)**2) + 3*sin(x6) + sin(x9) + 2*cos(x1) + 5*cos(x1**2) + 2*cos(x11) + cos(x9) + 2*cos(x5/x4) - 0.999782 + 6*x5/x4 + x5/sqrt(x2)',217.16668701171875,409,5,58,12,128,paper,6,0,369133708
60.0020337869646,'x2 + 0.00220881*x3**2 - log((-2*x4**2 + 2*x5**2 + x5 + 6431.32681274414)**(519.174560546875/(2*x1 - x2 + log((506.12*x1**2*(506.120025634766 + 530.58837890625/x4))**((x2 + 193.891)/(cos(428.536*x2 + 90623.5) + 89.2925))) + log(sin((x2 - x5 + 152.827)**(604.14453125/(x0 - x2 - 95.866))/x2))))) - sin(sqrt(x3) - 384.496) + 89.7915',249.36827087402344,409,6,58,12,128,paper,6,0,2995172877
60.0027598310262,'x2 + 1.02553*x3 + 504.244750976563*sqrt(x5)*x7**(1/4)*cos(x7**(1/4))/(sqrt(x7 + exp(x1)) - 478.81) - sqrt(x7)*cos(0.00579054*x10*x7**(1/4)/((sqrt(x7 + 167.14) - 478.81)*sin(x5))) - sqrt(x7)*cos(0.637170536715576*x7**(1/4)*exp(x1)/(sin(x5)*cos(sqrt(x5)))) + 504.244750976563*sqrt(x7)*cos(sqrt(x5))/(x5 + sqrt(x7 + 2*exp(x1)) - 377.42) + 475.968627929688*sqrt(x7)*cos((x6 + 89.7665)**2/(x10/x9)**(0.00579054094851017*cos(x7**(1/4))))/(x5 - 475.969)',27.729698181152344,409,7,58,12,128,paper,6,0,865305066
60.00246684299782,'sqrt(x10 + x3/cos(x4) + 2*x4**2 + x5**2 + x6*log(x11) + 18*x6 + x6/cos((x4 + x9 + 609.695)/(x11 - 554.224)) + 2*sqrt(exp(x9**(1/4))) - 9755.12 + 409.765258789063/cos((sqrt(x8) + 409.765)/log(x5*x8)))',966.61572265625,409,8,58,12,128,paper,6,0,404488628
60.002492288011126,'1.32168*x2 - exp(x2/x3) - exp(x2/x5) - 6*sin(sqrt(x2)) - 9*sin(x5**2) - 3*sin(sqrt(x8)) + 74.0947 + 1218.21594238281/x2',706.96875,409,9,58,12,128,paper,6,0,2261209995
60.001500454964116,'0.010141*x4*exp(exp(cos(x11**2))) + 0.845934*x4 + x5 + x6 + 0.0269203',9.59942044573836e-05,409,11,58,12,128,paper,6,0,3160032368
60.000370544963516,'sqrt(x3**(sqrt(log(4*sin(x1) + 587.978))))*exp(exp(cos(log(552.51**(x2**(1/8))))*cos(sqrt(log(x2))))*cos(log(-3*x2 + x5 - sqrt(4.07153**(sqrt(x4))) + sqrt(x3**(sqrt(log(x3**(sqrt(log(-3*x5 + cos(x11) + 867.623))))))) + sqrt((307.266357421875 - x5)**(sqrt(log(-8*x2 + x5 - 2*x6 + sqrt(388.225*x5 - 388.225*log(560.147**(x5**(1/4)))) + 3472.20654296875)))))))',200.70071411132812,409,10,58,12,128,paper,6,0,4190266092
